i \in I,j \in M,d_ij
12,E21,471.35077384640516
12,E22,503.3129117666223
12,E23,535.1855587090519
12,E24,406.5087267455795
12,E25,526.2295978896715
12,E26,518.9002531722244
12,E27,468.32482108476734
12,E28,420.29776946184916
12,E29,440.180610753842
12,E30,380.7180010315162
12,E31,359.067028420471
12,E32,405.59387540848803
12,E33,585.2272202681141
12,E34,427.7894060650801
12,E35,430.65796251973705
12,E36,435.82379351709085
12,E37,416.33193199889354
12,E38,572.318731312919
12,E39,381.8435307872
12,E40,357.8846583507948
12,E41,368.0059456485664
12,E42,405.47014512557314
12,E43,256.16751639774884
12,E44,288.87188949876065
12,E45,287.69064000860413
12,E46,139.2829781447895
12,P1,372.26804714361003
12,P2,160.52462184624474
12,P3,358.22268095377905
12,P4,487.5439182534435
12,P5,505.9243680589913
12,P6,358.64578943818697
12,P7,390.81519227016594
12,P8,386.38971653512544
12,P9,397.2481075215148
12,P10,456.33144933302265
12,P11,200.6215093394539
12,P12,534.8073036469636
12,P13,525.177700962537
12,P14,478.5120203591163
12,P15,503.5376952581042
12,P16,379.58282826298665
12,P17,501.8036545806444
12,P18,411.0069480304698
12,P19,316.2698282504176
12,P20,497.9700890366001
12,P21,462.5698747050461
12,P22,513.7427098870645
12,P23,493.43934286391027
12,P24,344.5458483153349
12,P25,508.99731868885124
12,P26,485.0005181139672
12,P27,446.28549628917324
12,P28,577.6412982658645
12,P29,447.12659386303596
12,P30,417.0863569434996
12,P31,418.48667038198323
12,P32,70.16324269351597
12,P33,57.23711194991193
12,P34,428.8015719733381
12,P35,571.5487686845147
12,P36,377.23717603116955
12,P37,448.7143110564192
12,P38,263.8968715010329
12,P39,367.13896760831665
12,P40,579.6389334408858
12,P41,542.9657630933067
12,P42,493.0795841659257
12,P43,544.2020880178852
12,P44,400.264083173697
12,P45,492.98161312750875
12,P46,598.7651525521056
12,P47,423.85829897581823
12,P48,421.1946748884676
12,P49,491.0814932456295
12,P50,266.12098259736985
13,E1,371.15168629684706
13,E2,257.6177095818318
13,E3,294.3857229330896
13,E4,448.68877100836016
13,E5,438.1213677431942
13,E6,435.4573895356326
13,E7,427.25830322177376
13,E8,519.1585517134072
13,E9,434.54938178868827
13,E10,446.68176016708475
13,E11,514.2339201572709
13,E12,449.7218164683028
13,E13,423.2253587820974
13,E14,320.27123090004557
13,E15,337.28142515229445
13,E16,348.877249316113
13,E17,229.2680977091798
13,E18,315.09413174371775
13,E19,419.6771526616659
13,E20,446.1001065744613
13,E21,387.54742339566803
13,E22,422.8716607566956
13,E23,440.5420395122417
13,E24,396.1440602249146
13,E25,412.8345593184262
13,E26,396.25992934665544
13,E27,321.8104578796065
13,E28,307.53078811079246
13,E29,376.4521995259409
13,E30,214.72378739599029
13,E31,185.0389354258145
13,E32,227.53024405425012
13,E33,380.4774219673571
13,E34,209.02327504498243
13,E35,189.636848874917
13,E36,166.55967742001516
13,E37,139.76811780666006
13,E38,299.5643323680404
13,E39,174.6470541287123
13,E40,148.04829699325848
13,E41,91.2912305502086
13,E42,104.66210772513297
13,E43,59.562967175502656
13,E44,168.89274162643062
13,E45,81.01144201763563
13,E46,184.57748300711282
13,P1,99.83565167614799
13,P2,439.6098315073122
13,P3,348.46747485974004
13,P4,398.2698944251889
13,P5,374.76975074837975
13,P6,434.4107205196629
13,P7,481.4802330425809
13,P8,188.37942419237535
13,P9,204.25845281222345
13,P10,386.2099015653014
13,P11,380.2711305186172
13,P12,445.75385295800584
13,P13,423.8589287366207
13,P14,391.036863221213
13,P15,418.4085670679333
13,P16,211.0907645646535
13,P17,420.90965642965233
13,P18,223.4462659133156
13,P19,102.32597886486502
13,P20,288.3658651561072
13,P21,219.84307276334306
13,P22,399.6861670570554
13,P23,283.190088858002
13,P24,354.990259661468
13,P25,407.05204520078183
13,P26,419.8731874087938
13,P27,377.76714847102835
13,P28,465.9804049513147
13,P29,169.63500443216452
13,P30,134.37669079428852
13,P31,143.01733273757446
13,P32,289.92346629035694
13,P33,314.32831642093953
13,P34,211.83936352820052
13,P35,461.04069239411047
13,P36,151.6160093461131
13,P37,397.18467867345004
13,P38,70.41785232092671
13,P39,192.05351168289442
13,P40,364.81677754407445
13,P41,414.37999613256056
13,P42,381.4080788675665
13,P43,431.71818670019866
13,P44,166.80877860178947
13,P45,359.2362118595003
13,P46,458.01618597064834
13,P47,146.90838620125274
13,P48,242.97876911923052
13,P49,397.08361135618685
13,P50,439.18697716129446
14,E1,370.53553940431925
14,E2,252.0548771698682
14,E3,283.0046226249601
14,E4,444.40454573724173
14,E5,432.12740113891425
14,E6,432.8487996407873
14,E7,428.3755333578797
14,E8,513.3149562218308
14,E9,432.8532392617894
14,E10,445.3045594511685
14,E11,511.1709315382248
14,E12,448.54954636318644
14,E13,416.0338821715942
14,E14,318.62175136124387
14,E15,339.39067487768017
14,E16,347.6564120845943
14,E17,227.9852070966652
14,E18,308.32916770808555
14,E19,418.9071211998604
14,E20,444.5228927424091
14,E21,396.90123418439117
14,E22,417.3825664963979
14,E23,443.41787748181866
14,E24,394.9782787674564
14,E25,408.9457184847786
14,E26,399.63384608743775
14,E27,327.70790579776207
14,E28,306.4698059562241
14,E29,372.6025199460702
14,E30,213.3796588467264
14,E31,190.41514015713116
14,E32,234.19212639351565
14,E33,388.76227200414843
14,E34,217.55234029123014
14,E35,196.0203472887961
14,E36,171.2333844904777
14,E37,147.67435323907432
14,E38,301.19298518867737
14,E39,174.19438183460775
14,E40,149.83839226327973
14,E41,91.56585160191086
14,E42,115.11416103488403
14,E43,57.17622042407464
14,E44,171.43102138530662
14,E45,84.03505404010231
14,E46,175.38776723213778
14,P1,102.9356288582768
14,P2,440.47358957263094
14,P3,345.2297041151684
14,P4,401.60187041785844
14,P5,378.5612616805676
14,P6,427.4627660090517
14,P7,475.12914193583237
14,P8,194.9251909557487
14,P9,201.04029585663176
14,P10,383.88274530819064
14,P11,372.02557571654245
14,P12,448.29478851196194
14,P13,423.40326407126383
14,P14,392.08553817141825
14,P15,418.41257026653983
14,P16,212.33674527749164
14,P17,418.42155536000104
14,P18,224.55492283179254
14,P19,99.34736086023176
14,P20,289.9006530461574
14,P21,225.71995889408925
14,P22,401.6058606246619
14,P23,284.5650916135751
14,P24,352.1035467692812
14,P25,407.59671462193074
14,P26,414.88299866632997
14,P27,378.99526267502574
14,P28,474.39707524538665
14,P29,178.95623414393665
14,P30,145.97142103814204
14,P31,152.8935095585076
14,P32,282.81518495415895
14,P33,307.3404093236706
14,P34,210.52855627910043
14,P35,459.3980198887558
14,P36,159.22865571332147
14,P37,398.28788543521785
14,P38,65.024029457594
14,P39,197.75032161695506
14,P40,370.56542744447654
14,P41,417.82621824659356
14,P42,379.6299959046827
14,P43,440.3606959484309
14,P44,170.30888736129705
14,P45,369.3109004146805
14,P46,462.8079179101962
14,P47,151.88760826132096
14,P48,246.18538944674393
14,P49,396.6213344336693
14,P50,438.29809862862044
15,E1,466.53141795753885
15,E2,310.8578363741998
15,E3,381.36136331183184
15,E4,498.1031353581464
15,E5,487.83140514552053
15,E6,496.4982066487153
15,E7,481.2735450154536
15,E8,507.17385492536226
15,E9,366.7464591401442
15,E10,372.78006621685694
15,E11,444.42083026840845
15,E12,333.01921352473033
15,E13,309.7008998414926
15,E14,251.04149115103687
15,E15,264.7756128854946
15,E16,218.969260285181
15,E17,142.99021159402133
15,E18,269.96879710674847
15,E19,272.80305518507373
15,E20,289.7325500715535
15,E21,245.32065784820705
15,E22,273.1791483638806
15,E23,297.48746614088486
15,E24,262.4741866574985
15,E25,266.565441034896
15,E26,249.41720536518977
15,E27,173.58631423353592
15,E28,155.62078029240288
15,E29,232.45657545751894
15,E30,67.90332060452066
15,E31,43.8441252804427
15,E32,87.52388540989004
15,E33,259.71525182361466
15,E34,97.13657650574419
15,E35,96.85049090352727
15,E36,138.97026061265097
15,E37,113.1314608718826
15,E38,246.59604817944572
15,E39,313.7674693908537
15,E40,303.5263591647608
15,E41,228.93449123744819
15,E42,183.817800542214
15,E43,192.45206037010544
15,E44,309.9425693725316
15,E45,76.9079553874017
15,E46,205.63963442230607
15,P1,238.83945042878656
15,P2,496.12805598751953
15,P3,216.86008185228437
15,P4,253.14449174656934
15,P5,225.80175716316225
15,P6,322.5951450427775
15,P7,369.33974771213997
15,P8,53.98593625650143
15,P9,60.35432071201259
15,P10,237.01456020668837
15,P11,473.8427547848523
15,P12,298.571051600279
15,P13,276.1663128527736
15,P14,242.6148843781019
15,P15,268.60068140813604
15,P16,68.0011777671335
15,P17,268.3995759561281
15,P18,82.66252151129771
15,P19,251.3412469541618
15,P20,167.15980600678
15,P21,136.76705098933377
15,P22,253.87125876936443
15,P23,165.17088691692067
15,P24,232.33219007244966
15,P25,259.7495975233793
15,P26,266.54162150803165
15,P27,229.75093367993586
15,P28,323.1336993455442
15,P29,135.94449619411748
15,P30,143.66006433079494
15,P31,112.49333298113437
15,P32,351.0470078763628
15,P33,328.8504815078948
15,P34,91.98812459558238
15,P35,311.61260350950647
15,P36,303.9321802346207
15,P37,261.49245069828555
15,P38,203.0258145769293
15,P39,45.28601448375112
15,P40,245.80454933854776
15,P41,267.7923526766078
15,P42,235.7537628575788
15,P43,290.5031479480733
15,P44,71.18811300202042
15,P45,211.69648407676434
15,P46,319.4236724889301
15,P47,123.46650722490273
15,P48,106.14513957378605
15,P49,248.49562824828624
15,P50,369.6388145933479
16,E1,474.8664463164373
16,E2,323.4224875024608
16,E3,389.0430101217673
16,E4,504.9002371337913
16,E5,491.5272681838823
16,E6,501.9977546647282
16,E7,482.25884468110723
16,E8,508.744877023932
16,E9,373.94206564556436
16,E10,376.87115197872816
16,E11,452.1186453438119
16,E12,329.2906808198055
16,E13,313.37619343537114
16,E14,247.61378065344607
16,E15,269.4530144779094
16,E16,215.7595464550059
16,E17,140.2818470081333
16,E18,270.26306208939246
16,E19,270.4274021608309
16,E20,290.45311790320346
16,E21,239.7937861785032
16,E22,267.54014916798167
16,E23,287.9657284629173
16,E24,260.74786840141286
16,E25,259.8812191087798
16,E26,239.5100984050769
16,E27,168.26957336494746
16,E28,149.10294490797898
16,E29,224.52671637409227
16,E30,57.920326904647155
16,E31,33.67433308626939
16,E32,83.54024491749297
16,E33,257.3333033063175
16,E34,81.98702906394013
16,E35,93.41956968831958
16,E36,135.14607572909654
16,E37,115.64371144389693
16,E38,244.12699026739074
16,E39,317.0521142159615
16,E40,302.13702915039437
16,E41,233.28880214939772
16,E42,180.72359530841706
16,E43,199.10494607850066
16,E44,320.58407077862273
16,E45,84.42707274097076
16,E46,215.14859400120872
16,P1,235.56063978878018
16,P2,497.501303699591
16,P3,222.64172917968887
16,P4,246.3251838832951
16,P5,225.29365514110017
16,P6,325.6781541635967
16,P7,365.8923633909649
16,P8,40.6527720210379
16,P9,57.9383987658191
16,P10,232.4862645030936
16,P11,482.17086274186835
16,P12,286.8140900701033
16,P13,269.5589187106009
16,P14,234.9457724400511
16,P15,267.7300706642615
16,P16,56.389308331646305
16,P17,268.0094954817395
16,P18,77.96599258520504
16,P19,262.2927006952399
16,P20,156.27764077760847
16,P21,126.67444947821649
16,P22,244.120186908821
16,P23,155.5385448938163
16,P24,229.33014655498536
16,P25,258.51259492317104
16,P26,268.07468932456686
16,P27,226.78821190927061
16,P28,320.4561669332054
16,P29,139.40514468595555
16,P30,137.55947039356147
16,P31,110.3391816263841
16,P32,356.9626948738926
16,P33,335.5082320933438
16,P34,86.2763451545218
16,P35,301.1222407421706
16,P36,306.19275875480804
16,P37,259.35340410758755
16,P38,208.91761709831144
16,P39,41.74911376589257
16,P40,237.29919047299487
16,P41,267.81345186135104
16,P42,231.43340804182245
16,P43,280.79548722829406
16,P44,69.06071638106636
16,P45,211.1091701436371
16,P46,310.9293727078455
16,P47,126.62184536251979
16,P48,99.84527571270058
16,P49,243.50013819575656
16,P50,375.60597113686237
17,E1,398.1028700509321
17,E2,325.0984996948787
17,E3,326.33947347622984
17,E4,494.5759231207983
17,E5,489.6528814181213
17,E6,483.1206304160064
17,E7,488.2319511059096
17,E8,594.5415735455316
17,E9,527.2393063278129
17,E10,541.1486796959001
17,E11,602.4690215784636
17,E12,551.0946602500337
17,E13,515.8118851952692
17,E14,411.1640407452826
17,E15,435.96109026992843
17,E16,439.8438671333036
17,E17,326.6278045421556
17,E18,398.91642163361826
17,E19,493.10570543651613
17,E20,513.9798453225726
17,E21,475.0549488364671
17,E22,503.6442696687651
17,E23,522.7881190772198
17,E24,492.02304094749724
17,E25,483.8086751248962
17,E26,467.4461015689518
17,E27,392.82169089744474
17,E28,389.9444088472433
17,E29,455.55701104704184
17,E30,294.6149318674053
17,E31,264.55157966065156
17,E32,301.89569839909313
17,E33,428.42563722338673
17,E34,272.5366317821435
17,E35,248.63098959174764
17,E36,195.74896670223015
17,E37,183.77149114151084
17,E38,311.1900473509827
17,E39,90.65370105280138
17,E40,78.62189808148608
17,E41,16.85478056070025
17,E42,91.50907382159305
17,E43,119.63155281265273
17,E44,150.7921490678751
17,E45,177.39160497720994
17,E46,264.01062027256444
17,P1,2.1371355999999997
17,P2,489.5152585350299
17,P3,439.52939723550503
17,P4,481.4443071517733
17,P5,449.3795367093017
17,P6,527.9469840796377
17,P7,569.993015065333
17,P8,265.48339310413854
17,P9,274.4577977215224
17,P10,468.3415374106073
17,P11,402.66354372227505
17,P12,521.5522356923562
17,P13,504.4173884408667
17,P14,465.0460439480571
17,P15,499.38906525593103
17,P16,291.9860042551999
17,P17,503.2505938334568
17,P18,286.581090905261
17,P19,74.83248463601991
17,P20,340.3613948619374
17,P21,255.26579810133762
17,P22,470.4748131569074
17,P23,333.4565333553951
17,P24,447.26623310196334
17,P25,485.03749490536865
17,P26,504.85177431162833
17,P27,457.4273862768132
17,P28,544.4316659805112
17,P29,194.3421780027722
17,P30,156.4146797497197
17,P31,182.43076120455117
17,P32,338.2470877856605
17,P33,386.11498793729675
17,P34,264.64879242420915
17,P35,528.091820024775
17,P36,80.99304960017568
17,P37,491.08282062972086
17,P38,117.94382813418841
17,P39,270.39300407780445
17,P40,406.34563698139596
17,P41,485.50938924684084
17,P42,458.0786972472307
17,P43,511.04752519005405
17,P44,226.62757777721816
17,P45,439.916531847038
17,P46,527.3253047439943
17,P47,180.24554053927363
17,P48,321.67436311220996
17,P49,474.62592341788314
17,P50,531.7714063554403
18,E1,334.9182749495504
18,E2,284.55914179602405
18,E3,329.89852610170306
18,E4,195.14471414708342
18,E5,194.22410556067956
18,E6,207.59255967115905
18,E7,181.97154740706543
18,E8,40.12102832497946
18,E9,238.70107676113298
18,E10,258.24327495134776
18,E11,231.47936868029365
18,E12,429.0616006823356
18,E13,385.9596675801986
18,E14,317.6087727774611
18,E15,303.9887789097181
18,E16,444.34421502834795
18,E17,408.7884992257118
18,E18,270.57713136198134
18,E19,635.0493423463174
18,E20,646.5323294305392
18,E21,568.7595583048283
18,E22,603.11185323707
18,E23,626.0802839468511
18,E24,480.8034479135787
18,E25,636.797037069238
18,E26,634.8721504659258
18,E27,611.9789490892665
18,E28,549.5939097114549
18,E29,540.2983490624118
18,E30,545.2329668284092
18,E31,529.8184297606485
18,E32,570.5049642272141
18,E33,740.4839080672157
18,E34,600.3701273300503
18,E35,616.977663598664
18,E36,644.7526880783198
18,E37,610.463054361234
18,E38,759.562000534276
18,E39,618.3952402339736
18,E40,587.4568961987759
18,E41,590.971854498423
18,E42,625.5312365644858
18,E43,482.0406298484287
18,E44,512.2207459758584
18,E45,494.50923827515214
18,E46,347.450304339272
18,P1,596.7053951197564
18,P2,192.41155304274608
18,P3,443.4349820393835
18,P4,587.1140949763221
18,P5,634.362365684824
18,P6,387.1531761635103
18,P7,389.27509058789343
18,P8,560.1093546043694
18,P9,567.138244391118
18,P10,560.5949039686896
18,P11,334.3275119922942
18,P12,634.5176320567095
18,P13,628.5148901200289
18,P14,578.7318689335314
18,P15,601.5622629040681
18,P16,553.710728551475
18,P17,592.5626328909434
18,P18,580.1358305063748
18,P19,546.9977887740541
18,P20,668.7432657084798
18,P21,647.7584443376999
18,P22,627.5099359298885
18,P23,665.4508193405583
18,P24,427.5699127287056
18,P25,621.6196195961177
18,P26,583.9441519469668
18,P27,542.3659476118138
18,P28,672.1064165214193
18,P29,645.0749952208178
18,P30,628.1594381026111
18,P31,619.367639635117
18,P32,278.50115876283166
18,P33,212.8764931276857
18,P34,603.8527907071225
18,P35,667.1248909461364
18,P36,604.9739663414514
18,P37,524.316249751717
18,P38,487.8595505078734
18,P39,546.9183392902681
18,P40,735.5439413845144
18,P41,653.6486293654452
18,P42,612.4086324892324
18,P43,648.6688078660558
18,P44,585.9424822765133
18,P45,615.4496839109538
18,P46,711.9002683115998
18,P47,628.9377086178266
18,P48,581.4940221032829
18,P49,604.7802296985926
18,P50,243.65453028164495
19,E1,591.7340523988823
19,E2,436.1099632169554
19,E3,504.8555516241246
19,E4,630.9367890030275
19,E5,613.8288812976119
19,E6,617.5142469430483
19,E7,599.5258723691383
19,E8,619.5034342922535
19,E9,455.8333439173931
19,E10,462.97521154949527
19,E11,530.7651928208983
19,E12,374.60890141697763
19,E13,368.18260048755695
19,E14,346.6830909069432
19,E15,360.25903588039205
19,E16,257.5505236972213
19,E17,239.63669801885547
19,E18,378.6013247817949
19,E19,216.63819935825674
19,E20,232.1834955744301
19,E21,217.8255912306246
19,E22,230.75259184273074
19,E23,247.08980737637143
19,E24,284.09975588152037
19,E25,194.54456610851744
19,E26,183.0201655706855
19,E27,114.0804259127015
19,E28,147.7867327174251
19,E29,223.66172097594213
19,E30,99.67864611423198
19,E31,114.21754545748017
19,E32,76.77132138136828
19,E33,139.1279297804952
19,E34,44.074244214649234
19,E35,62.452439534564064
19,E36,127.70883230640283
19,E37,125.00532192236018
19,E38,152.64766495552152
19,E39,386.48610447563544
19,E40,380.5550317506321
19,E41,299.8295656859599
19,E42,220.61930997147888
19,E43,299.5023914758446
19,E44,414.6399971721859
19,E45,201.45330558682616
19,E46,330.6168991417152
19,P1,307.92042491982073
19,P2,622.6390668366537
19,P3,266.8266180107397
19,P4,222.4547348840066
19,P5,157.35723766726034
19,P6,373.9183829921482
19,P7,414.6761033893722
19,P8,84.77925501983604
19,P9,73.18589562222365
19,P10,222.4583140299998
19,P11,593.7656753656572
19,P12,242.40881224880812
19,P13,220.07512202201144
19,P14,204.59013806017785
19,P15,228.88327324768156
19,P16,92.93653322607318
19,P17,233.461494864376
19,P18,64.45083214702781
19,P19,340.48281168954003
19,P20,46.55393794345637
19,P21,66.52003201941392
19,P22,190.12225493571574
19,P23,39.089526168866385
19,P24,277.32690498143154
19,P25,208.3881693010698
19,P26,246.26274485888973
19,P27,219.4388649010439
19,P28,260.5095644924437
19,P29,125.38832911535309
19,P30,158.8357880098249
19,P31,122.20743093171892
19,P32,477.9733173650034
19,P33,454.2064737800578
19,P34,50.7317265716289
19,P35,247.17430351974764
19,P36,374.73261265977055
19,P37,258.63759124153694
19,P38,307.2975253623821
19,P39,100.08081223634116
19,P40,121.75513856337861
19,P41,202.7918195993225
19,P42,178.95533020559995
19,P43,225.10392338075795
19,P44,91.23004053849982
19,P45,158.31659999418468
19,P46,234.3145325959687
19,P47,135.3640689467735
19,P48,71.90940168840595
19,P49,204.2054334716404
19,P50,462.2112347803794
